,ConvertedCompYearly
11016,47259.0
11017,6140.0
11018,18560.0
11019,1481.0
11021,51542.0
11023,24684.0
11031,110000.0
11032,82500.0
11033,135000.0
11034,225000.0
11035,123419.0
11036,17827.0
11037,36306.0
11038,1131.0
11041,5106.0
11042,48333.0
11043,16330.0
11044,60147.0
11046,118483.0
11047,53000.0
11048,38556.0
11049,21327.0
11050,70656.0
11051,25443.0
11055,110000.0
11059,55851.0
11060,59073.0
11061,42962.0
11062,109000.0
11064,76433.0
11067,53703.0
11068,200000.0
11069,56239.0
11071,11852.0
11072,100107.0
11076,5378.0
11077,73567.0
11081,86000.0
11082,150000.0
11085,76000.0
11088,69814.0
11090,200000.0
11095,3612.0
11096,77332.0
11098,73036.0
11099,14356.0
11100,107406.0
11101,7899.0
11103,19876.0
11106,64885.0
11108,67000.0
11110,73036.0
11112,111417.0
11114,73036.0
11117,130000.0
11119,2400.0
11120,53703.0
11121,90667.0
11123,107406.0
11124,85350.0
11126,8700.0
11132,90721.0
11134,55200.0
11136,2065.0
11137,120000.0
11140,96000.0
11142,38666.0
11143,12889.0
11144,8374.0
11145,75000.0
11146,90000.0
11148,75184.0
11150,140000.0
11152,120000.0
11153,51555.0
11157,2913.0
11158,24000.0
11161,110000.0
11162,20000.0
11163,58154.0
11164,81528.0
11165,80000.0
11167,120000.0
11168,3948.0
11169,101770.0
11172,53703.0
11173,140000.0
11175,254776.0
11176,95592.0
11178,100000.0
11179,128887.0
11180,120000.0
11181,61789.0
11183,13875.0
11185,160000.0
11186,69814.0
11190,52951.0
11192,67241.0
11194,133757.0
11197,2222.0
11201,3837.0
11202,2208.0
11203,147770.0
11204,32222.0
11206,64444.0
11208,76433.0
11212,6714.0
11213,193331.0
11214,48333.0
11216,86870.0
11218,12342.0
11222,150000.0
11225,19500.0
11226,99099.0
11228,29000.0
11229,100000.0
11230,8609.0
11234,58154.0
11238,20000.0
11239,92546.0
11240,48787.0
11242,85925.0
11246,53703.0
11247,160000.0
11248,120000.0
11249,75184.0
11250,76433.0
11251,17903.0
11252,5025.0
11254,191608.0
11255,15403.0
11256,70063.0
11258,10767.0
11259,88073.0
11260,35444.0
11262,42752.0
11263,19177.0
11264,151860.0
11265,78023.0
11266,64257.0
11267,250000.0
11268,91000.0
11269,60192.0
11271,3543.0
11274,132000.0
11275,1901.0
11277,96000.0
11278,57325.0
11280,23712.0
11281,122611.0
11282,259000.0
11283,150000.0
11284,63370.0
11285,175000.0
11289,60000.0
11291,95541.0
11294,66000.0
11297,71962.0
11298,32222.0
11302,85925.0
11303,7405.0
11304,210000.0
11306,5332.0
11307,18649.0
11308,19333.0
11309,70000.0
11310,21564.0
11313,140000.0
11315,47267.0
11316,145386.0
11318,1500.0
11321,60147.0
11322,1304.0
11324,9697.0
11325,37592.0
11326,70000.0
11327,155739.0
11329,33941.0
11330,80562.0
11332,34958.0
11333,100000.0
11337,32495.0
11338,157000.0
11344,214000.0
11345,78431.0
11347,210000.0
11351,100000.0
11352,69000.0
11353,53869.0
11354,167125.0
11356,75000.0
11357,12984.0
11358,79962.0
11360,10435.0
11362,130000.0
11364,120000.0
11372,25123.0
11373,70193.0
11378,22000.0
11382,130847.0
11383,128887.0
11384,205000.0
11385,96666.0
11387,57999.0
11389,74873.0
11393,48333.0
11394,80000.0
11396,120000.0
11397,4769.0
11398,120000.0
11400,53703.0
11402,58000.0
11404,130000.0
11405,78980.0
11407,69951.0
11411,53703.0
11412,31105.0
11413,66592.0
11414,138242.0
11416,16045.0
11417,107406.0
11418,90866.0
11421,155000.0
11423,23959.0
11425,4000.0
11430,27251.0
11431,109039.0
11432,2468.0
11433,80000.0
11435,4785.0
11437,42962.0
11439,6723.0
11440,37297.0
11442,77332.0
11443,34169.0
11445,60000.0
11450,50000.0
11452,130000.0
11453,75000.0
11454,26854.0
11455,90000.0
11457,52000.0
11460,52461.0
11461,37026.0
11462,140000.0
11463,150000.0
11464,100000.0
11465,120000.0
11466,17945.0
11469,103110.0
11470,62296.0
11471,10084.0
11474,10767.0
11477,140000.0
11478,140000.0
11479,55422.0
11481,73420.0
11485,28712.0
11486,55851.0
11487,165000.0
11490,126000.0
11491,136000.0
11492,80000.0
11493,60000.0
11494,74647.0
11496,121000.0
11497,61710.0
11499,166467.0
11501,14356.0
11502,82000.0
11504,112860.0
11508,70888.0
11509,74239.0
11513,55851.0
11514,3000.0
11516,35444.0
11517,7518.0
11518,47854.0
11522,28197.0
11523,69905.0
11528,16784.0
11529,85925.0
11531,87231.0
11532,133700.0
11533,72693.0
11536,74052.0
11537,12588.0
11540,12592.0
11541,20000.0
11542,43326.0
11543,230000.0
11544,180000.0
11548,6980.0
11550,94517.0
11551,64968.0
11552,91314.0
11553,1481.0
11555,95708.0
11556,37026.0
11557,1259.0
11559,29595.0
11561,126047.0
11563,82802.0
11564,66877.0
11565,66592.0
11567,132110.0
11568,140000.0
11574,64257.0
11575,64444.0
11576,79481.0
11579,240000.0
11580,135000.0
11581,81161.0
11584,90221.0
11585,63907.0
11586,48333.0
11587,57462.0
11589,150000.0
11591,175000.0
11593,57999.0
11594,115000.0
11596,20000.0
11598,175000.0
11599,150000.0
11601,159235.0
11602,74239.0
11603,42392.0
11604,139628.0
11606,1206.0
11608,32222.0
11609,10000.0
11612,120000.0
11614,27926.0
11617,156000.0
11618,27926.0
11619,64444.0
11621,16611.0
11624,3936.0
11626,79000.0
11627,163000.0
11628,160000.0
11629,65152.0
11630,98986.0
11635,107000.0
11638,7919.0
11639,31398.0
11641,35000.0
11643,81663.0
11644,5000.0
11648,127388.0
11649,97740.0
11651,140000.0
11653,185000.0
11655,20514.0
11656,45000.0
11657,28512.0
11658,80555.0
11659,63862.0
11660,132132.0
11663,117320.0
11664,54000.0
11667,16709.0
11669,50955.0
11670,42038.0
11671,170000.0
11672,67666.0
11674,140000.0
11675,80555.0
11679,65424.0
11682,57723.0
11683,96666.0
11685,130000.0
11687,72000.0
11688,130000.0
11689,112200.0
11691,190000.0
11692,18243.0
11693,96666.0
11694,99888.0
11697,37592.0
11699,80555.0
11701,86000.0
11703,75000.0
11704,106771.0
11706,82802.0
11707,14000.0
11708,101770.0
11710,82003.0
11711,73621.0
11712,45111.0
11713,57325.0
11714,180000.0
11716,71090.0
11718,20514.0
11719,140000.0
11722,80000.0
11723,9399.0
11727,53703.0
11728,170000.0
11731,110493.0
11735,16648.0
11737,42943.0
11741,105000.0
11742,128887.0
11743,79552.0
11745,118147.0
11746,124807.0
11747,9571.0
11749,200000.0
11751,1133.0
11752,190000.0
11753,4388.0
11754,115615.0
11755,1975.0
11758,153273.0
11760,92000.0
11761,24224.0
11762,87231.0
11763,64444.0
11764,36518.0
11765,140000.0
11766,101403.0
11767,42962.0
11772,11472.0
11775,85130.0
11776,51018.0
11777,170000.0
11779,120000.0
11780,19208.0
11781,48092.0
11789,16592.0
11790,37200.0
11791,76328.0
11792,64444.0
11795,15722.0
11798,120000.0
11800,76373.0
11803,43435.0
11804,4076.0
11807,138000.0
11809,87268.0
11811,125525.0
11817,95541.0
11819,45111.0
11820,200000.0
11824,8000.0
11826,27973.0
11830,50987.0
11831,112000.0
11832,28615.0
11835,79089.0
11836,107000.0
11838,50955.0
11840,138739.0
11843,134000.0
11844,31148.0
11845,82582.0
11846,5595.0
11847,200000.0
11848,99099.0
11850,250000.0
11851,95000.0
11852,100000.0
11855,2160.0
11856,90000.0
11857,130000.0
11861,5975.0
11862,120000.0
11863,46298.0
11864,3730.0
11865,7693.0
11866,112674.0
11867,79962.0
11870,159924.0
11874,1800.0
11875,170000.0
11878,120000.0
11882,14900.0
11883,124000.0
11884,95000.0
11887,15037.0
11888,5980.0
11890,59459.0
11891,142478.0
11894,96666.0
11896,23014.0
11898,12938.0
11899,67968.0
11901,125000.0
11903,127940.0
11904,21189.0
11905,123578.0
11907,130000.0
11909,115615.0
11911,63644.0
11912,107406.0
11913,200000.0
11915,46246.0
11919,154000.0
11920,53317.0
11923,130558.0
11924,181000.0
11926,130000.0
11927,180000.0
11928,80555.0
11929,70000.0
11931,9160.0
11934,60781.0
11936,190000.0
11938,165165.0
11940,161109.0
11941,92525.0
11944,82966.0
11945,69369.0
11946,145000.0
11947,18519.0
11948,160000.0
11949,46092.0
11951,200000.0
11952,186000.0
11953,201397.0
11957,250000.0
11958,123999.0
11961,39934.0
11962,4000.0
11963,32222.0
11964,240000.0
11972,65000.0
11973,150000.0
11978,82737.0
11979,2400.0
11982,75184.0
11983,23274.0
11986,38044.0
11988,11400.0
11989,12266.0
11990,2358.0
11991,87231.0
11992,8973.0
11995,150000.0
11997,7178.0
11998,90000.0
12001,47250.0
12007,110000.0
12009,47144.0
12014,34694.0
12015,48704.0
12018,110000.0
12020,85886.0
12023,120000.0
12026,190932.0
12030,83243.0
12031,50000.0
12033,130847.0
12034,5384.0
12035,141600.0
12037,240000.0
12038,1500.0
12041,42307.0
12042,109039.0
12043,103063.0
12045,5025.0
12046,182000.0
12048,4142.0
12049,18600.0
12050,77763.0
12051,99099.0
12054,215234.0
12055,61457.0
12058,17347.0
12061,193000.0
12062,65424.0
12066,25548.0
12067,55630.0
12068,115500.0
12069,70393.0
12074,200000.0
12075,160000.0
12077,256000.0
12078,220000.0
12080,1148.0
12082,11204.0
12086,112309.0
12087,61768.0
12088,11341.0
12091,140000.0
12092,19747.0
12094,97954.0
12096,118919.0
12097,71962.0
12098,32002.0
12104,21534.0
12105,83744.0
12113,14366.0
12117,89726.0
12118,9600.0
12123,12000.0
12124,85925.0
12125,42962.0
12126,9874.0
12130,26061.0
12131,47854.0
12133,3589.0
12134,85925.0
12135,109009.0
12136,38283.0
12138,78000.0
12139,118147.0
12141,125000.0
12142,52175.0
12145,8374.0
12146,15553.0
12147,127050.0
12150,82703.0
12153,55708.0
12155,73036.0
12158,145000.0
12160,16749.0
12161,80555.0
12164,39479.0
12166,96666.0
12171,5025.0
12172,54648.0
12176,72532.0
12179,31105.0
12180,3589.0
12183,115615.0
12186,64444.0
12189,56710.0
12190,33973.0
12192,10336.0
12193,37521.0
12199,77332.0
12200,75184.0
12201,120000.0
12203,5400.0
12205,63047.0
12209,69814.0
12217,64444.0
12218,27516.0
12219,36518.0
12222,37592.0
12224,193331.0
12228,114559.0
12234,54660.0
12235,258704.0
12236,64444.0
12240,64444.0
12242,100000.0
12245,4666.0
12246,51555.0
12248,16557.0
12250,28011.0
12253,61866.0
12258,3589.0
12259,81629.0
12260,92000.0
12261,23629.0
12263,48333.0
12264,225000.0
12266,38633.0
12268,1550.0
12269,170000.0
12270,107406.0
12271,20000.0
12273,1179.0
12275,30074.0
12276,48333.0
12277,37700.0
12279,25123.0
12282,171974.0
12285,49368.0
12288,103243.0
12289,27595.0
12291,69814.0
12292,7140.0
12294,111691.0
12300,75184.0
12308,80000.0
12309,60000.0
12312,91295.0
12315,32576.0
12316,75184.0
12317,61557.0
12321,88610.0
12322,71962.0
12324,32222.0
12325,42962.0
12327,26852.0
12330,22409.0
12332,29913.0
12337,49368.0
12338,139628.0
12343,59337.0
12346,75184.0
12348,64968.0
12351,99888.0
12352,80555.0
12353,5906.0
12356,93591.0
12360,35151.0
12363,12000.0
12364,50773.0
12366,158558.0
12367,39490.0
12371,69814.0
12373,133757.0
12375,19023.0
12376,64444.0
12377,20876.0
12379,59073.0
12380,30074.0
12381,89087.0
12386,20039.0
12387,141776.0
12390,42962.0
12391,69814.0
12392,82802.0
12393,53503.0
12401,4189.0
12403,4751.0
12404,127388.0
12405,36303.0
12406,35444.0
12407,96666.0
12408,31148.0
12409,127528.0
12410,78407.0
12412,51555.0
12413,98089.0
12414,96666.0
12416,29000.0
12417,15457.0
12421,14570.0
12422,37592.0
12423,45111.0
12424,140127.0
12426,26852.0
12427,63694.0
12429,53703.0
12431,42007.0
12432,29621.0
12433,72978.0
12435,60147.0
12436,75184.0
12437,23927.0
12439,75184.0
12440,32222.0
12444,55851.0
12448,138324.0
12449,44586.0
12450,49407.0
12451,133184.0
12454,3951.0
12456,7109.0
12458,29909.0
12459,38666.0
12461,59391.0
12463,107406.0
12464,72000.0
12466,32222.0
12470,56925.0
12471,25777.0
12472,67666.0
12473,107406.0
12478,1317.0
12479,64000.0
12482,64444.0
12483,88912.0
12485,47259.0
12487,7178.0
12488,11963.0
12489,7213.0
12490,31822.0
12491,37883.0
12494,105846.0
12495,128887.0
12498,25123.0
12502,75184.0
12506,75184.0
12508,75184.0
12509,40814.0
12510,83563.0
12511,1575.0
12513,18796.0
12516,42637.0
12518,38839.0
12523,69277.0
12526,75184.0
12528,48333.0
12529,32222.0
12531,1234.0
12533,75184.0
12534,1611.0
12536,54133.0
12537,23629.0
12542,7405.0
12543,145000.0
12544,122559.0
12546,26852.0
12547,64178.0
12549,7500.0
12551,110000.0
12553,34557.0
12554,12342.0
12555,118147.0
12556,34370.0
12557,21577.0
12558,78971.0
12559,95541.0
12560,69814.0
12561,95592.0
12564,53703.0
12565,113375.0
12568,42962.0
12570,25777.0
12571,78183.0
12572,53703.0
12573,63370.0
12574,62123.0
12576,48333.0
12577,64341.0
12578,171974.0
12579,6171.0
12582,5193.0
12583,110873.0
12584,64444.0
12585,53703.0
12587,44024.0
12588,24166.0
12590,64444.0
12592,107406.0
12594,3261.0
12598,4937.0
12599,54000.0
12600,70063.0
12601,75184.0
12602,123517.0
12603,134257.0
12606,53703.0
12607,1436.0
12616,38216.0
12618,5084.0
12620,31148.0
12621,122559.0
12622,39740.0
12623,22731.0
12625,48333.0
12626,32222.0
12627,75184.0
12628,21052.0
12629,38742.0
12632,127388.0
12633,29909.0
12635,80555.0
12637,5982.0
12638,1141.0
12639,139628.0
12640,128887.0
12642,57020.0
12645,56465.0
12647,48333.0
12650,61783.0
12651,65514.0
12652,61146.0
12653,67530.0
12655,72000.0
12657,81528.0
12660,100000.0
12661,69814.0
12663,25123.0
12664,60964.0
12665,52122.0
12667,77332.0
12669,77328.0
12670,198198.0
12671,54777.0
12672,73036.0
12673,91719.0
12674,114649.0
12684,14720.0
12685,45078.0
12686,48647.0
12688,58644.0
12690,18765.0
12692,60000.0
12694,2393.0
12697,45111.0
12701,45111.0
12702,45784.0
12703,23083.0
12706,133700.0
12707,122913.0
12709,96666.0
12710,6000.0
12711,140387.0
12712,35444.0
12714,254776.0
12715,67758.0
12717,29909.0
12718,164448.0
12720,81077.0
12721,62420.0
12722,1481.0
12724,1481.0
12726,34694.0
12727,110827.0
12728,68203.0
12731,82448.0
12735,116464.0
12736,17249.0
12738,55374.0
12739,89087.0
12743,47259.0
12744,23311.0
12745,71538.0
12746,32285.0
12749,8374.0
12750,75184.0
12751,42962.0
12757,232617.0
12758,64444.0
12759,172000.0
12762,11264.0
12766,6444.0
12767,24000.0
12768,100000.0
12770,27000.0
12773,116988.0
12774,75184.0
12776,17772.0
12777,43183.0
12778,8067.0
12779,5778.0
12780,1481.0
12781,55680.0
12783,85925.0
12788,85925.0
12790,32222.0
12793,113375.0
12795,133757.0
12799,260000.0
12800,55851.0
12801,64444.0
12802,17280.0
12803,106000.0
12804,29696.0
12806,145715.0
12807,133538.0
12809,1425.0
12810,47854.0
12811,32222.0
12812,38666.0
12816,81199.0
12818,32222.0
12820,11848.0
12823,80000.0
12824,55851.0
12825,7637.0
12827,72693.0
12828,29909.0
12832,85925.0
12833,121574.0
12837,6449.0
12838,150369.0
12842,96666.0
12843,95000.0
12845,67666.0
12846,1485.0
12849,37592.0
12853,24616.0
12855,69814.0
12856,37592.0
12859,27926.0
12861,70193.0
12863,44544.0
12864,53070.0
12866,35444.0
12868,48333.0
12869,47259.0
12870,81306.0
12871,76433.0
12872,84000.0
12875,27389.0
12876,39740.0
12880,10741.0
12881,16038.0
12882,29537.0
12884,64444.0
12886,4662.0
12888,68883.0
12889,45111.0
12890,57625.0
12891,134921.0
12892,32222.0
12894,111417.0
12895,13669.0
12896,75184.0
12897,107406.0
12899,85925.0
12900,50000.0
12901,30933.0
12903,19253.0
12904,14356.0
12910,91295.0
12911,35890.0
12912,70000.0
12913,118147.0
12914,1333.0
12915,7417.0
12916,60147.0
12920,12000.0
12921,42000.0
12922,90000.0
12923,200000.0
12924,85925.0
12926,39740.0
12929,38994.0
12933,53836.0
12934,26852.0
12935,68789.0
12937,3951.0
12938,145000.0
12939,85925.0
12941,5300.0
12942,2156.0
12943,170000.0
12944,76258.0
12946,58000.0
12947,120000.0
12948,20364.0
12949,203821.0
12951,107406.0
12961,69257.0
12964,45111.0
12967,10741.0
12970,15000.0
12971,63101.0
12974,69814.0
12975,33121.0
12977,9989.0
12983,34370.0
12985,50400.0
12986,42962.0
12988,29644.0
12989,26852.0
12991,40000.0
12992,107406.0
12993,6293.0
12996,64444.0
12999,10794.0
13002,9160.0
13003,75184.0
13008,100000.0
13010,64444.0
13013,40814.0
13014,21056.0
13016,7768.0
13017,190080.0
13019,225000.0
13021,122000.0
13023,150369.0
13024,75184.0
13025,18649.0
13026,213000.0
13029,6723.0
13032,200000.0
13034,35444.0
13036,7342.0
13037,87500.0
13040,34010.0
13042,112777.0
13043,75184.0
13046,193331.0
13051,105095.0
13058,140000.0
13059,85500.0
13060,140000.0
13061,92000.0
13062,130000.0
13066,18259.0
13067,32759.0
13069,50481.0
13071,29621.0
13072,32222.0
13073,76000.0
13075,110000.0
13078,45000.0
13079,5599.0
13080,39981.0
13082,13987.0
13085,136100.0
13087,53703.0
13089,192000.0
13090,83000.0
13091,59073.0
13094,26339.0
13095,145715.0
13096,91295.0
13099,31534.0
13100,180000.0
13101,90445.0
13102,37502.0
13103,165000.0
13107,150000.0
13110,35669.0
13112,3625.0
13113,108280.0
13115,88073.0
13116,98814.0
13117,57325.0
13118,2967.0
13119,120000.0
13120,110000.0
13121,40708.0
13123,78000.0
13124,130000.0
13125,29644.0
13127,110000.0
13128,75184.0
13129,250000.0
13130,38742.0
13132,26740.0
13133,145000.0
13134,70063.0
13136,83597.0
13137,21481.0
13141,26852.0
13143,109554.0
13144,130000.0
13145,89147.0
13146,76433.0
13147,107406.0
13149,62296.0
13151,75000.0
13153,127000.0
13155,37592.0
13156,48303.0
13157,152865.0
13158,32378.0
13159,82703.0
13160,6527.0
13162,140000.0
13163,31847.0
13164,47854.0
13167,6682.0
13170,50885.0
13172,64444.0
13174,80000.0
13175,180000.0
13177,17772.0
13178,61222.0
13182,12889.0
13183,1188.0
13184,64444.0
13185,88073.0
13186,2797.0
13190,98814.0
13191,39981.0
13192,170000.0
13193,11063.0
13194,49368.0
13196,79273.0
13198,48000.0
13199,44374.0
13200,145000.0
13203,78000.0
13204,61222.0
13206,64444.0
13207,50885.0
13208,4800.0
13209,104184.0
13211,139628.0
13213,39479.0
13218,210000.0
13221,12894.0
13223,85000.0
13224,60000.0
13225,116000.0
13226,132000.0
13230,32757.0
13234,1481.0
13235,134921.0
13238,58000.0
13241,14546.0
13242,195000.0
13247,3508.0
13249,12769.0
13250,27926.0
13251,103000.0
13252,110000.0
13253,200000.0
13256,155000.0
13258,14839.0
13261,115000.0
13262,95541.0
13264,6714.0
13265,120000.0
13268,123517.0
13269,60000.0
13271,15851.0
13272,66769.0
13280,133000.0
13281,111417.0
13282,52229.0
13283,66647.0
13284,225000.0
13285,200800.0
13292,112290.0
13293,200000.0
13294,13020.0
13296,155000.0
13298,95000.0
13300,122559.0
13302,107406.0
13303,180000.0
13309,26088.0
13314,61222.0
13316,199905.0
13317,8423.0
13319,85925.0
13324,200000.0
13325,83148.0
13327,83597.0
13328,117500.0
13330,33081.0
13332,110000.0
13333,23927.0
13334,44586.0
13338,170000.0
13339,63000.0
13340,92000.0
13341,126486.0
13343,61866.0
13344,87231.0
13346,100000.0
13351,180000.0
13353,11963.0
13354,12585.0
13355,80000.0
13357,80000.0
13358,57999.0
13359,70000.0
13360,80000.0
13363,139628.0
13365,101910.0
13367,8951.0
13369,93420.0
13370,4206.0
13372,44681.0
13375,6264.0
13376,125000.0
13377,36088.0
13378,60147.0
13380,200000.0
13382,140000.0
13385,32712.0
13387,34370.0
13390,8315.0
13393,128887.0
13394,46910.0
13395,149465.0
13396,37592.0
13398,200000.0
13401,25443.0
13402,77332.0
13404,80000.0
13405,74052.0
13407,85925.0
13409,138187.0
13410,143000.0
13412,75184.0
13413,26852.0
13414,170000.0
13415,58154.0
13417,254776.0
13418,128887.0
13421,85925.0
13426,43616.0
13428,52652.0
13429,98814.0
13431,150000.0
13433,29696.0
13434,200000.0
13435,220000.0
13436,72693.0
13438,152376.0
13445,110000.0
13446,21534.0
13447,76258.0
13449,150000.0
13450,250000.0
13451,25359.0
13456,90000.0
13457,55946.0
13458,68740.0
13459,48333.0
13460,112674.0
13464,72000.0
13467,42162.0
13468,17185.0
13473,167000.0
13477,100000.0
13479,16693.0
13482,220000.0
13483,133700.0
13485,65221.0
13486,140000.0
13487,93047.0
13488,50000.0
13492,27973.0
13495,72000.0
13497,145386.0
13501,134258.0
13503,7861.0
13504,88000.0
13505,18259.0
13508,43047.0
13511,5333.0
13512,53703.0
13514,190000.0
13515,85000.0
13517,105405.0
13518,88000.0
13519,93591.0
13520,45797.0
13522,70063.0
13524,14770.0
13526,1902.0
13528,77332.0
13529,11960.0
13533,120000.0
13535,24696.0
13536,55422.0
13538,151201.0
13540,11848.0
13542,127388.0
13548,41872.0
13549,15000.0
13550,30074.0
13552,108000.0
13553,67602.0
13554,110000.0
13555,64989.0
13558,50885.0
13559,120000.0
13561,30074.0
13562,37592.0
13563,2658.0
13564,250000.0
13566,6589.0
13567,66591.0
13568,174463.0
13570,68677.0
13571,3589.0
13574,16112.0
13575,54777.0
13576,102000.0
13577,217000.0
13579,180000.0
13580,146496.0
13581,75184.0
13583,23629.0
13584,190000.0
13585,19000.0
13586,16173.0
13588,29077.0
13589,28667.0
13592,107406.0
13593,101770.0
13594,54522.0
13597,38666.0
13601,1289.0
13604,200000.0
13606,105405.0
13607,71425.0
13610,64444.0
13611,11414.0
13614,19548.0
13616,111000.0
13617,94517.0
13618,113375.0
13620,30000.0
13622,63566.0
13628,27926.0
13629,53703.0
13637,9874.0
13641,26315.0
13652,26954.0
13653,180000.0
13655,135000.0
13656,1240.0
13658,13054.0
13660,72000.0
13661,7570.0
13665,98986.0
13666,74110.0
13667,8081.0
13668,85000.0
13669,150000.0
13670,190000.0
13672,107406.0
13676,62503.0
13677,95708.0
13678,160000.0
13680,86039.0
13684,92000.0
13686,63103.0
13688,116309.0
13691,125000.0
13692,25436.0
13695,147831.0
13697,100000.0
13700,130000.0
13707,4476.0
13708,50915.0
13711,12122.0
13716,66066.0
13717,54097.0
13720,64444.0
13721,19753.0
13722,210000.0
13723,39162.0
13725,17945.0
13730,66592.0
13734,125525.0
13736,100000.0
13738,125525.0
13744,67666.0
13746,27152.0
13747,90866.0
13750,200000.0
13756,60000.0
13758,21524.0
13760,14229.0
13764,129524.0
13766,20141.0
13767,20168.0
13769,105405.0
13770,11523.0
13771,13757.0
13774,130000.0
13775,8832.0
13777,75000.0
13780,100000.0
13781,13160.0
13783,8973.0
13789,32204.0
13794,30000.0
13795,5175.0
13796,74595.0
13803,4307.0
13804,64444.0
13807,19333.0
13808,54442.0
13810,66592.0
13812,64444.0
13813,25000.0
13815,45111.0
13816,142560.0
13817,45212.0
13819,76763.0
13820,64444.0
13821,71000.0
13822,56925.0
13823,5099.0
13825,4307.0
13829,36277.0
13833,60255.0
13837,254776.0
13838,22378.0
13839,123517.0
13840,40814.0
13841,107406.0
13843,69725.0
13845,142674.0
13847,85828.0
13848,41015.0
13851,32222.0
13853,21481.0
13855,57325.0
13856,150413.0
13858,5982.0
13860,31105.0
13863,107406.0
13867,29000.0
13872,5246.0
13875,29696.0
13877,85925.0
13878,89847.0
13880,68066.0
13884,59073.0
13885,128887.0
13886,44544.0
13887,63370.0
13888,55000.0
13890,76258.0
13892,150000.0
13895,44037.0
13897,74400.0
13899,104458.0
13904,156508.0
13907,6359.0
13910,77332.0
13911,16173.0
13913,77014.0
13916,121018.0
13918,3015.0
13919,60147.0
13920,157961.0
